Date,Price,Open,High,Low,Vol.,Change %,Daily Return %,MA_30,MA_100
2018-01-01,13657.2,14112.2,14112.2,13154.7,10291200000.0,-3.22,-3.5263202509112412,15524.313333333334,9167.1425
2018-01-02,14982.1,13625.0,15444.6,13163.6,16846600192.0,9.96,9.701110037196493,15646.276666666667,9280.1351
2018-01-03,15201.0,14978.2,15572.8,14844.5,16871900160.0,1.49,1.461076885082857,15764.403333333334,9392.8844
2018-01-04,15599.2,15270.7,15739.7,14522.2,21783199744.0,2.15,2.619564502335381,15887.153333333334,9509.952899999998
2018-01-05,17429.5,15477.2,17705.2,15202.8,23840899072.0,12.61,11.7332940150777,15991.753333333334,9642.2412
2018-01-06,17527.0,17462.1,17712.4,16764.6,18314600448.0,0.37,0.5593964256002781,15979.33,9775.7639
2018-01-07,16477.6,17527.3,17579.6,16087.7,15866000384.0,-5.99,-5.987333827808527,15976.269999999999,9898.9092
2018-01-08,15170.1,16476.2,16537.9,14208.2,18413899776.0,-7.93,-7.935014807981733,15976.0,10007.223100000001
2018-01-09,14595.4,15123.7,15497.5,14424.0,16659999744.0,-3.49,-3.7883731814556287,15947.333333333334,10109.139700000002
2018-01-10,14973.3,14588.5,14973.3,13691.2,18500800512.0,2.64,2.589171930882328,15881.883333333333,10214.779499999999
2018-01-11,13405.8,14968.2,15018.8,13105.9,16534099968.0,-10.44,-10.4686341688205,15748.230000000001,10305.6627
2018-01-12,13980.6,13453.9,14229.9,13158.1,12065699840.0,3.91,4.2876963702278115,15667.31,10403.1751
2018-01-13,14360.2,13952.4,14659.5,13952.4,12763599872.0,2.92,2.7151910504556342,15593.85,10503.493
2018-01-14,13772.0,14370.8,14511.8,13268.0,11084099584.0,-4.17,-4.096043230595681,15462.686666666668,10597.5049
2018-01-15,13819.8,13767.3,14445.5,13641.7,12750799872.0,0.38,0.3470810339819774,15273.433333333332,10691.434
2018-01-16,11490.5,13836.1,13843.1,10194.9,18853799936.0,-16.95,-16.85480252970375,15018.423333333334,10760.234199999999
2018-01-17,11188.6,11431.1,11678.0,9402.29,18830600192.0,-2.12,-2.6273878421304575,14754.236666666666,10824.4
2018-01-18,11474.9,11198.8,12107.3,10942.5,15020399616.0,2.47,2.5588545483795855,14544.176666666666,10891.329099999999
2018-01-19,11607.4,11429.8,11992.8,11172.1,10740400128.0,1.55,1.1546941585547588,14376.936666666668,10959.138299999999
2018-01-20,12899.2,11656.2,13103.0,11656.2,11801700352.0,10.66,11.129107293623042,14280.146666666666,11033.6612
2018-01-21,11600.1,12889.2,12895.9,11288.2,9935179776.0,-10.0,-10.071167204167708,14205.756666666666,11093.1901
2018-01-22,10931.4,11633.1,11966.4,10240.2,10537400320.0,-6.03,-5.764605477538998,14080.163333333332,11144.186200000002
2018-01-23,10868.4,10944.5,11377.6,10129.7,9660609536.0,-0.7,-0.5763214226905955,13978.25,11196.088300000001
2018-01-24,11359.4,10903.4,11501.4,10639.8,9940989952.0,4.18,4.517684295756497,13889.343333333334,11252.426399999998
2018-01-25,11259.4,11421.7,11785.7,11057.4,8873169920.0,-1.42,-0.8803281863478674,13727.996666666666,11308.9653
2018-01-26,11171.4,11256.0,11656.7,10470.3,9746199552.0,-0.75,-0.7815691777536937,13572.426666666666,11364.7724
2018-01-27,11440.7,11174.9,11614.9,10989.2,7583269888.0,2.38,2.4106199760101754,13466.9,11422.0942
2018-01-28,11786.3,11475.3,12040.3,11475.3,8350360064.0,2.71,3.020794182174158,13371.236666666668,11479.842700000001
2018-01-29,11296.4,11755.5,11875.6,11179.2,7107359744.0,-3.91,-4.156520706243683,13316.043333333333,11532.4907
2018-01-30,10106.3,11306.8,11307.2,10036.2,8637859840.0,-10.62,-10.535214758684186,13181.04,11573.4695
2018-01-31,10221.1,10108.2,10381.6,9777.42,8041160192.0,1.12,1.135925116016745,13066.503333333332,11616.3773
2018-02-01,9170.54,10237.3,10288.8,8812.28,9959400448.0,-10.42,-10.278345774916586,12872.784666666666,11652.8163
2018-02-02,8830.75,9142.28,9142.28,7796.49,12726899712.0,-3.41,-3.7052343700589185,12660.443,11683.615800000001
2018-02-03,9174.91,8852.12,9430.75,8251.63,7263790080.0,3.65,3.897290717096502,12446.3,11716.316599999998
2018-02-04,8277.01,9175.7,9334.87,8031.22,7073549824.0,-9.79,-9.786472019889015,12141.217,11741.2777
2018-02-05,6955.27,8270.54,8364.84,6756.68,9285289984.0,-15.9,-15.96880999298056,11788.826,11753.2995
2018-02-06,7754.0,7051.75,7850.7,6048.26,13999800320.0,9.96,11.483810118083127,11498.039333333332,11769.301000000001
2018-02-07,7621.3,7755.49,8509.11,7236.79,9169280000.0,-1.73,-1.711374774310026,11246.412666666667,11784.208700000001
2018-02-08,8265.59,7637.86,8558.77,7637.86,9346750464.0,8.22,8.453807093278055,11035.419,11802.1806
2018-02-09,8736.98,8271.84,8736.98,7884.71,6784820224.0,5.62,5.703041162215872,10827.541666666666,11821.877300000002
2018-02-10,8621.9,8720.08,9122.55,8295.47,7780960256.0,-1.13,-1.3171599339817597,10668.078333333333,11837.311300000001
2018-02-11,8129.97,8616.13,8616.13,7931.1,6122189824.0,-5.64,-5.705586935594232,10473.057333333334,11846.5334
2018-02-12,8926.57,8141.43,8985.92,8141.43,6256439808.0,9.64,9.79831413892056,10291.936333333333,11861.9996
2018-02-13,8598.31,8926.72,8958.47,8455.41,5696719872.0,-3.68,-3.677336311707635,10119.48,11873.9086
2018-02-14,9494.63,8599.92,9518.54,8599.92,7909819904.0,10.4,10.424374092118093,9975.307666666666,11898.6273
2018-02-15,10166.4,9488.32,10234.8,9395.58,9062540288.0,7.15,7.075262543142813,9931.171,11928.8475
2018-02-16,10233.9,10135.7,10324.1,9824.82,7296159744.0,0.97,0.6639518413597667,9899.347666666668,11956.5896
2018-02-17,11112.7,10207.5,11139.5,10149.4,8660880384.0,8.87,8.58714664008835,9887.274333333333,11996.2808
2018-02-18,10551.8,11123.4,11349.8,10326.0,8744009728.0,-5.14,-5.047378224913846,9852.087666666666,12035.6174
2018-02-19,11225.3,10552.6,11273.8,10513.2,7652089856.0,6.37,6.382797247862926,9796.291000000001,12084.294400000002
2018-02-20,11403.7,11231.8,11958.5,11231.8,9926540288.0,1.53,1.5892671019928306,9789.744333333332,12138.8307
2018-02-21,10690.4,11372.2,11418.5,10479.1,9405339648.0,-6.0,-6.254987416364877,9781.711000000001,12180.139799999999
2018-02-22,10005.0,10660.4,11039.1,9939.09,8040079872.0,-6.15,-6.411359724612731,9752.931,12213.8323
2018-02-23,10301.1,9937.07,10487.3,9734.56,7739500032.0,3.66,2.9595202398800646,9717.654333333334,12243.6879
2018-02-24,9813.07,10287.7,10597.2,9546.97,6917929984.0,-4.61,-4.737649377250975,9669.443333333333,12263.101700000001
2018-02-25,9664.73,9796.42,9923.22,9407.06,5706939904.0,-1.34,-1.511657412002565,9619.221,12282.6591
2018-02-26,10366.7,9669.43,10475.0,9501.73,7287690240.0,7.21,7.263213767999743,9583.421,12308.4246
2018-02-27,10725.6,10393.9,10878.5,10246.1,6966179840.0,3.19,3.462046745830394,9548.064333333334,12335.3157
2018-02-28,10397.9,10687.2,11089.8,10393.1,6936189952.0,-2.71,-3.055306929216084,9518.114333333335,12357.2883
2018-03-01,10951.0,10385.0,11052.3,10352.7,7317279744.0,5.45,5.319343328941417,9546.271,12386.085700000001
2018-03-02,11086.4,10977.4,11189.0,10850.1,7620590080.0,0.99,1.2364167655921854,9575.114333333333,12414.4142
2018-03-03,11489.7,11101.9,11528.2,11002.4,6690570240.0,3.49,3.637790445951805,9652.419666666667,12448.923499999999
2018-03-04,11512.6,11497.4,11512.6,11136.1,6084149760.0,0.13,0.19930894627362417,9741.814666666667,12481.5126
2018-03-05,11573.3,11532.4,11704.1,11443.9,6468539904.0,0.35,0.527248406094194,9821.760999999999,12509.336400000002
2018-03-06,10779.9,11500.1,11500.1,10694.3,6832169984.0,-6.26,-6.855434491458789,9905.190666666665,12523.8299
2018-03-07,9965.57,10803.9,10929.5,9692.12,8797910016.0,-7.76,-7.554151708271872,10005.534000000001,12525.302099999999
2018-03-08,9395.01,9951.44,10147.4,9335.87,7186089984.0,-5.59,-5.725312250077009,10060.234333333334,12518.6642
2018-03-09,9337.55,9414.69,9466.35,8513.03,8704190464.0,-0.82,-0.6116012649268199,10117.442666666666,12513.153600000001
2018-03-10,8866.0,9350.59,9531.32,8828.47,5386319872.0,-5.18,-5.050039892691327,10137.456333333334,12499.4776
2018-03-11,9578.63,8852.78,9711.89,8607.12,6296370176.0,8.2,8.037784795849312,10165.511333333334,12485.5079
2018-03-12,9205.12,9602.93,9937.5,8956.43,6457399808.0,-4.14,-3.8994094144987113,10184.952,12466.813100000001
2018-03-13,9194.85,9173.04,9470.38,8958.19,5991139840.0,0.24,-0.11156834457346498,10220.447999999999,12445.5296
2018-03-14,8269.81,9214.65,9355.85,8068.59,6438230016.0,-10.25,-10.060414253631123,10198.556,12411.655700000001
2018-03-15,8300.86,8290.76,8428.35,7783.05,6834429952.0,0.12,0.3754620722846269,10188.641000000001,12375.497299999999
2018-03-16,8338.35,8322.91,8585.15,8005.31,5289379840.0,0.19,0.451639950559346,10150.098333333333,12315.965799999998
2018-03-17,7916.88,8321.91,8346.53,7812.82,4426149888.0,-4.87,-5.054597132526217,10075.114333333333,12216.1376
2018-03-18,8223.68,7890.52,8245.51,7397.99,6639190016.0,4.22,3.875263992886091,10008.107,12132.680400000001
2018-03-19,8630.65,8344.12,8675.87,8182.4,6729110016.0,3.43,4.948757733763953,9925.372000000001,12067.2049
2018-03-20,8913.47,8619.67,9051.02,8389.89,6361789952.0,3.41,3.2769258398845924,9870.760999999999,12001.785600000001
2018-03-21,8929.28,8937.48,9177.37,8846.33,6043129856.0,-0.09,0.17737199990577324,9794.227,11921.710399999998
2018-03-22,8728.47,8939.44,9100.71,8564.9,5530390016.0,-2.36,-2.248893527809648,9705.052666666665,11834.841100000001
2018-03-23,8879.62,8736.25,8879.62,8360.62,5954120192.0,1.64,1.7316895171777036,9644.693333333333,11759.5553
2018-03-24,8668.12,8901.95,8996.18,8665.7,5664600064.0,-2.63,-2.3818586831418465,9600.130666666666,11680.596500000001
2018-03-25,8495.78,8612.81,8682.01,8449.1,4569880064.0,-1.36,-1.9882050548446495,9539.953333333333,11588.485299999998
2018-03-26,8209.4,8498.47,8530.08,7921.43,5921039872.0,-3.4,-3.370849998469838,9486.497666666668,11475.605300000001
2018-03-27,7833.04,8200.0,8232.78,7797.28,5378250240.0,-4.48,-4.58450069432601,9425.441333333332,11362.5277
2018-03-28,7954.48,7836.83,8122.89,7809.17,4935289856.0,1.5,1.5503559282219914,9345.034000000001,11250.9305
2018-03-29,7165.7,7979.07,7994.33,7081.38,6361229824.0,-10.19,-9.916173024509456,9226.370666666666,11144.8205
2018-03-30,6890.52,7171.45,7276.66,6683.93,6289509888.0,-3.92,-3.840238915946792,9109.458,11047.4797
2018-03-31,6973.53,6892.48,7207.85,6863.52,4553269760.0,1.18,1.2046986294212747,8976.875666666665,10959.186000000002
2018-04-01,6844.23,7003.06,7060.95,6526.87,4532100096.0,-2.27,-1.8541542088440166,8835.47,10889.310300000001
2018-04-02,7083.8,6844.86,7135.47,6816.58,4333440000.0,3.49,3.500320708100113,8688.606666666667,10813.1563
2018-04-03,7456.11,7102.26,7530.94,7072.49,5499700224.0,4.98,5.255794912335188,8553.390333333333,10748.4594
2018-04-04,6853.84,7456.41,7469.88,6803.88,4936000000.0,-8.08,-8.07753640973644,8396.075,10676.7318
2018-04-05,6811.47,6848.65,6933.82,6644.8,5639320064.0,-0.54,-0.6181935965823504,8263.794,10583.8485
2018-04-06,6636.32,6815.96,6857.49,6575.0,3766810112.0,-2.64,-2.571397950809451,8152.819,10491.8267
2018-04-07,6911.09,6630.51,7050.54,6630.51,3976610048.0,4.23,4.140397087542502,8070.0216666666665,10414.8726
2018-04-08,7023.52,6919.98,7111.56,6919.98,3652499968.0,1.5,1.6268056124287167,7992.887333333333,10338.5458
2018-04-09,6770.73,7044.32,7178.11,6661.99,4894060032.0,-3.88,-3.599192427728559,7923.045,10276.731099999999
2018-04-10,6834.76,6795.44,6872.41,6704.15,4272750080.0,0.58,0.9456882788118959,7831.582666666666,10203.514700000002
2018-04-11,6968.32,6843.47,6968.32,6817.59,4641889792.0,1.82,1.9541286014431947,7757.022666666667,10136.6259
2018-04-12,7889.25,6955.38,7899.23,6806.51,8906250240.0,13.43,13.215954491182957,7713.502666666666,10065.6974
2018-04-13,7895.96,7901.09,8183.96,7758.93,7764460032.0,-0.06,0.08505244478245189,7701.041,9992.646999999999
2018-04-14,7986.24,7874.67,8140.71,7846.0,5191430144.0,1.42,1.1433695206156003,7690.553666666668,9916.5174
2018-04-15,8329.11,7999.33,8338.42,7999.33,5244480000.0,4.12,4.29325940617864,7690.245666666667,9825.513500000001
2018-04-16,8058.67,8337.57,8371.15,7925.73,5631309824.0,-3.35,-3.2469255418646203,7694.972,9730.8302
2018-04-17,7902.09,8071.66,8285.96,7881.72,6900879872.0,-2.1,-1.9430005199369105,7684.252333333334,9645.0751
2018-04-18,8163.42,7944.43,8197.8,7886.01,6529909760.0,2.76,3.3070997672767666,7668.678000000001,9575.0083
2018-04-19,8294.31,8159.27,8298.69,8138.78,7063209984.0,1.66,1.6033721160984005,7648.039333333334,9511.9974
2018-04-20,8845.83,8286.88,8880.23,8244.54,8438110208.0,6.75,6.649377705921289,7645.257666666667,9450.7227
2018-04-21,8895.58,8848.79,8997.57,8652.15,7548550144.0,0.53,0.5624118935136702,7650.828,9405.620499999999
2018-04-22,8802.46,8925.06,9001.64,8779.61,6629899776.0,-1.37,-1.0468120122577806,7648.255999999999,9353.839100000001
2018-04-23,8930.88,8794.39,8958.55,8788.81,6925190144.0,1.55,1.4589103500612266,7657.014666666667,9299.545900000001
2018-04-24,9697.5,8934.34,9732.61,8927.83,10678800384.0,8.54,8.583924540470832,7697.072,9258.8009
2018-04-25,8845.74,9701.03,9745.32,8799.84,11083100160.0,-8.82,-8.783294663573093,7718.283333333334,9209.060300000001
2018-04-26,9281.51,8867.32,9281.51,8727.09,8970559488.0,4.67,4.926326118561031,7766.565666666666,9186.9704
2018-04-27,8987.05,9290.63,9375.47,8987.05,7566289920.0,-3.27,-3.172544122669707,7800.984666666667,9164.9549
2018-04-28,9348.48,8939.27,9412.09,8931.99,7805479936.0,4.58,4.021675633272315,7873.744000000001,9143.6907
2018-04-29,9419.08,9346.41,9531.49,9193.71,8853000192.0,0.78,0.7552029848702624,7958.029333333334,9121.8075
2018-04-30,9240.55,9426.11,9477.14,9166.81,8673920000.0,-1.97,-1.895408044097735,8033.596666666666,9085.221
2018-05-01,9119.01,9251.47,9255.88,8891.05,7713019904.0,-1.43,-1.3152896743159115,8109.422666666666,9060.410100000001
2018-05-02,9235.92,9104.6,9256.52,9015.14,7558159872.0,1.44,1.2820470643194914,8181.160000000001,9043.4553
2018-05-03,9743.86,9233.97,9798.33,9188.15,10207299584.0,5.52,5.499614548415321,8257.418333333333,9032.2099
2018-05-04,9700.76,9695.5,9779.2,9585.96,8217829888.0,0.05,-0.44232983643033297,8352.315666666667,9015.6235
2018-05-05,9858.15,9700.28,9964.5,9695.12,7651939840.0,1.63,1.6224501997781582,8453.871666666666,9001.610999999999
2018-05-06,9654.8,9845.31,9940.14,9465.25,7222280192.0,-1.94,-2.06276025420592,8554.487666666666,8986.445
2018-05-07,9373.01,9645.67,9665.85,9231.53,7394019840.0,-2.83,-2.9186518622861035,8636.551666666666,8965.7681
2018-05-08,9234.82,9380.87,9462.75,9127.77,7415869952.0,-1.56,-1.474339619823306,8710.261666666667,8940.2533
2018-05-09,9325.18,9223.73,9374.76,9031.62,7226890240.0,1.1,0.9784706144786881,8795.41,8920.5411
2018-05-10,9043.94,9325.96,9396.04,9040.52,6906699776.0,-3.02,-3.015920336122191,8869.049333333332,8909.9175
2018-05-11,8441.49,9052.96,9052.96,8394.46,8488520192.0,-6.75,-6.661366616762177,8918.155,8892.1214
2018-05-12,8504.89,8441.44,8664.86,8223.5,6821380096.0,0.75,0.7510522431466438,8938.676333333333,8885.464899999999
2018-05-13,8723.94,8515.49,8773.55,8395.12,5866379776.0,2.45,2.5755771091689805,8966.275666666665,8884.396799999999
2018-05-14,8716.79,8713.1,8881.12,8367.97,7364149760.0,0.04,-0.08195838119015031,8990.627333333334,8879.8156
2018-05-15,8510.38,8705.19,8836.19,8456.45,6705710080.0,-2.24,-2.367958847236218,8996.669666666667,8882.149300000001
2018-05-16,8368.83,8504.41,8508.43,8175.49,6760220160.0,-1.59,-1.6632629800314325,9007.008333333333,8896.2849
2018-05-17,8094.32,8370.05,8445.54,8054.12,5862530048.0,-3.29,-3.2801478820814856,9013.416,8899.688100000001
2018-05-18,8250.97,8091.83,8274.12,7974.82,5764190208.0,1.97,1.9353077219581127,9016.334333333332,8905.9848
2018-05-19,8247.18,8255.73,8372.06,8183.35,4712399872.0,-0.1,-0.045933993215330204,9014.763333333332,8905.8007
2018-05-20,8513.25,8246.99,8562.41,8205.24,5191059968.0,3.23,3.2261936807490565,9003.677333333333,8903.5634
2018-05-21,8418.99,8522.33,8557.52,8365.12,5154990080.0,-1.21,-1.1072152233283394,8987.791,8901.534300000001
2018-05-22,8041.78,8419.87,8423.25,8004.58,5137010176.0,-4.49,-4.480466184185994,8962.435,8900.652399999999
2018-05-23,7557.82,8037.08,8054.66,7507.88,6491120128.0,-5.96,-6.018070626154904,8916.666333333333,8886.964899999999
2018-05-24,7587.34,7561.12,7738.6,7331.14,6049220096.0,0.35,0.39058882058584654,8846.327666666666,8876.8552
2018-05-25,7480.14,7592.3,7659.14,7392.65,4867829760.0,-1.48,-1.4128798762148453,8800.807666666666,8856.7103
2018-05-26,7355.88,7486.48,7595.16,7349.12,4051539968.0,-1.74,-1.661198854566892,8736.619999999999,8828.6051
2018-05-27,7368.22,7362.08,7381.74,7270.96,4056519936.0,0.08,0.16775695090187615,8682.659,8799.9483
2018-05-28,7135.99,7371.31,7419.05,7100.89,5040600064.0,-3.19,-3.1517788556802095,8608.909333333333,8760.181199999999
2018-05-29,7472.59,7129.46,7526.42,7090.68,5662660096.0,4.81,4.716934861175548,8544.026333333333,8729.389099999999
2018-05-30,7406.52,7469.73,7573.77,7313.6,4922540032.0,-0.85,-0.8841646604457076,8482.892,8691.2013
2018-05-31,7494.17,7406.15,7608.9,7361.13,5127130112.0,1.19,1.1834167733294487,8428.730666666666,8652.106
2018-06-01,7541.45,7500.7,7604.73,7407.34,4921460224.0,0.54,0.6308904121470338,8372.248333333333,8620.616499999998
2018-06-02,7643.45,7536.72,7695.83,7497.26,4939299840.0,1.42,1.3525250449184067,8302.234666666667,8597.001
2018-06-03,7720.25,7632.09,7754.89,7613.04,4851760128.0,1.16,1.0047818720603896,8236.217666666667,8571.1925
2018-06-04,7514.47,7722.53,7753.82,7474.04,4993169920.0,-2.69,-2.6654577248146127,8158.095,8548.2065
2018-06-05,7633.76,7500.9,7643.23,7397.0,4961739776.0,1.77,1.5874705734403083,8090.727000000001,8527.8968
2018-06-06,7653.98,7625.97,7680.43,7502.01,4692259840.0,0.37,0.2648760243968873,8033.426,8500.7696
2018-06-07,7678.24,7650.82,7741.27,7650.82,4485799936.0,0.36,0.3169592813150768,7981.539999999999,8470.296
2018-06-08,7624.92,7685.14,7698.19,7558.4,4227579904.0,-0.78,-0.694429973535593,7924.864666666666,8442.5662
2018-06-09,7531.98,7632.52,7683.58,7531.98,3845220096.0,-1.32,-1.2188980343400435,7874.466,8408.376
2018-06-10,6786.02,7499.55,7499.55,6709.07,5804839936.0,-9.51,-9.9039030905552,7819.283666666667,8365.3722
2018-06-11,6906.92,6799.29,6910.18,6706.63,4745269760.0,1.58,1.781603944580179,7766.018,8319.544399999999
2018-06-12,6582.36,6905.82,6907.96,6542.08,4654380032.0,-4.68,-4.699055440051437,7694.632,8270.242
2018-06-13,6349.9,6596.88,6631.66,6285.63,5052349952.0,-3.74,-3.531560109140186,7615.735666666666,8218.008
2018-06-14,6675.35,6342.75,6707.14,6334.46,5138710016.0,5.24,5.1252775634262004,7554.568,8176.9625
2018-06-15,6456.58,6674.08,6681.08,6433.87,3955389952.0,-3.26,-3.277281341053284,7490.8263333333325,8141.8726
2018-06-16,6550.16,6455.45,6592.49,6402.29,3194170112.0,1.47,1.449374126859726,7439.354333333333,8113.4241
2018-06-17,6499.27,6545.53,6589.11,6499.27,3104019968.0,-0.71,-0.7769275865016967,7380.964333333333,8085.0413
2018-06-18,6734.82,6510.07,6781.14,6446.68,4039200000.0,3.45,3.6242531853577287,7330.552333333334,8063.7294999999995
2018-06-19,6769.94,6742.39,6822.5,6709.92,4057029888.0,0.41,0.521469022186194,7272.441999999999,8035.6426
2018-06-20,6776.55,6770.76,6821.56,6611.88,3888640000.0,0.09,0.09763749752582651,7217.694,8011.3569
2018-06-21,6729.74,6780.09,6810.94,6715.17,3529129984.0,-0.74,-0.6907644745482666,7173.959333333333,7986.7058
2018-06-22,6083.69,6737.88,6747.08,6006.6,5079810048.0,-9.71,-9.599925108548035,7124.821666666667,7964.8446
2018-06-23,6162.48,6090.1,6224.82,6071.81,3431360000.0,1.19,1.295102150175298,7077.326333333333,7943.460800000001
2018-06-24,6173.23,6164.28,6223.78,5826.41,4566909952.0,0.15,0.17444275681219867,7033.7626666666665,7921.8096
2018-06-25,6249.18,6171.97,6327.37,6119.68,5500810240.0,1.25,1.230312170452108,6996.872666666667,7905.132599999999
2018-06-26,6093.67,6253.55,6290.16,6093.67,3279759872.0,-2.56,-2.4884864894274217,6954.3876666666665,7883.8325
2018-06-27,6157.13,6084.4,6180.0,6052.85,3296219904.0,1.2,1.0414085436198484,6921.759,7859.097299999999
2018-06-28,5903.44,6153.16,6170.41,5873.05,3467800064.0,-4.06,-4.120263824216808,6869.454,7828.996999999999
2018-06-29,6218.3,5898.13,6261.66,5835.75,3966230016.0,5.43,5.333500467524033,6829.846666666666,7801.8872
2018-06-30,6404.0,6214.22,6465.51,6214.22,4543860224.0,3.05,2.9863467507196484,6793.507666666666,7778.6425
2018-07-01,6385.82,6411.68,6432.85,6289.29,4788259840.0,-0.4,-0.28388507183011447,6754.986666666667,7753.7045
2018-07-02,6614.18,6380.38,6683.86,6305.7,4396930048.0,3.66,3.5760481817527,6720.6776666666665,7733.1651
2018-07-03,6529.59,6596.66,6671.37,6447.75,4672309760.0,-1.02,-1.2789189287258584,6680.989,7713.503199999999
2018-07-04,6597.55,6550.87,6771.92,6450.46,4176689920.0,0.71,1.0408004177903996,6650.425,7697.3847
2018-07-05,6639.14,6599.71,6749.54,6546.65,4999240192.0,0.6,0.6303855218982912,6617.270999999999,7685.4457
2018-07-06,6673.5,6638.69,6700.94,6533.55,4313959936.0,0.52,0.517536909900973,6584.588333333333,7672.635899999999
2018-07-07,6856.93,6668.71,6863.99,6579.24,3961080064.0,2.82,2.748632651532179,6557.211333333335,7669.548199999999
2018-07-08,6773.88,6857.8,6885.91,6747.98,3386210048.0,-1.22,-1.2111834304856628,6528.843333333333,7668.381799999999
2018-07-09,6741.75,6775.08,6838.68,6724.34,3718129920.0,-0.49,-0.4743219543304589,6502.502333333333,7666.063999999999
2018-07-10,6329.95,6739.21,6767.74,6320.72,4052430080.0,-6.07,-6.10820632625061,6487.3,7660.9212
2018-07-11,6394.71,6330.77,6444.96,6330.47,3644859904.0,1.01,1.0230728520762344,6470.226333333333,7654.0303
2018-07-12,6228.81,6396.78,6397.1,6136.42,3770170112.0,-2.63,-2.594331877442446,6458.441333333333,7641.757300000001
2018-07-13,6238.05,6235.03,6310.55,6192.24,3805400064.0,0.05,0.14834294191024,6454.713000000001,7635.599399999999
2018-07-14,6276.12,6247.5,6298.19,6212.22,2923670016.0,0.46,0.61028686849256,6441.405333333333,7630.2459
2018-07-15,6359.64,6272.7,6403.46,6256.51,3285459968.0,1.39,1.3307584941014472,6438.174,7627.4791000000005
2018-07-16,6741.75,6357.01,6741.75,6357.01,4725799936.0,6.05,6.0083589637149215,6444.560333333333,7625.785699999999
2018-07-17,7321.04,6739.65,7387.24,6684.17,5961950208.0,8.63,8.592576111543737,6471.952666666666,7628.760899999999
2018-07-18,7370.78,7315.32,7534.99,7280.47,6103410176.0,0.76,0.6794116682875551,6493.151333333333,7634.7614
2018-07-19,7466.86,7378.2,7494.46,7295.46,5111629824.0,1.2,1.3035255427512382,6516.3820000000005,7641.0824
2018-07-20,7354.13,7467.4,7594.67,7323.26,4936869888.0,-1.52,-1.509737694291835,6535.634666666667,7644.940500000001
2018-07-21,7419.29,7352.72,7437.64,7262.41,3726609920.0,0.91,0.8860327462255846,6558.6196666666665,7640.2409
2018-07-22,7418.49,7417.8,7537.95,7383.82,3695460096.0,0.01,-0.010782702927103482,6603.113,7635.4662
2018-07-23,7711.11,7414.71,7771.5,7409.1,5132480000.0,4.0,3.944468483478447,6654.7339999999995,7632.714900000001
2018-07-24,8424.27,7716.51,8424.27,7705.5,7277689856.0,9.17,9.248473955111525,6729.768666666667,7633.666499999999
2018-07-25,8181.39,8379.66,8416.87,8086.36,5845400064.0,-2.37,-2.8830984761884393,6794.175666666666,7634.8937
2018-07-26,7951.58,8176.85,8290.33,7878.71,4899089920.0,-2.75,-2.8089358898671257,6856.106,7635.3886
2018-07-27,8165.01,7950.4,8262.66,7839.76,5195879936.0,2.7,2.68412064017467,6923.035333333333,7635.404500000001
2018-07-28,8192.15,8169.06,8222.85,8110.77,3988750080.0,0.28,0.33239395910107383,6999.325666666667,7634.3829
2018-07-29,8218.46,8205.82,8272.26,8141.18,4107190016.0,0.15,0.3211611115519153,7065.997666666666,7628.109200000001
2018-07-30,8180.48,8221.58,8235.5,7917.5,5551400000.0,-0.5,-0.46213037479040375,7125.2136666666665,7620.958200000001
2018-07-31,7780.44,8181.2,8181.53,7696.93,5287530000.0,-4.9,-4.890177593490841,7171.701,7610.737999999999
2018-08-01,7624.91,7769.04,7769.04,7504.95,4797620000.0,-1.86,-1.9989872038085221,7205.392000000001,7597.6783
2018-08-02,7567.15,7634.19,7712.77,7523.44,4214110000.0,-0.88,-0.7575171379072043,7239.977333333333,7576.3748
2018-08-03,7434.39,7562.14,7562.14,7328.65,4627150000.0,-1.69,-1.7544253781146102,7267.872,7562.2613
2018-08-04,7032.85,7438.67,7497.49,6984.07,4268390000.0,-5.46,-5.401115626164355,7280.995666666667,7539.7747
2018-08-05,7068.48,7031.08,7102.77,6940.7,3679110000.0,0.53,0.5066224930149188,7294.161666666667,7520.589
2018-08-06,6951.8,7062.94,7166.55,6890.54,3925900000.0,-1.57,-1.6507084974421549,7297.323999999999,7496.622200000001
2018-08-07,6753.12,6958.32,7146.56,6748.24,4682800000.0,-2.95,-2.857964843637628,7296.6320000000005,7469.9626
2018-08-08,6305.8,6746.85,6746.85,6226.22,5064430000.0,-6.54,-6.623901248608044,7282.100333333334,7440.6151
2018-08-09,6568.23,6305.56,6625.73,6249.07,4267040000.0,4.17,4.161724126994182,7290.043000000001,7415.1073
2018-08-10,6184.71,6571.42,6591.26,6124.52,4528680000.0,-5.88,-5.839015990609331,7283.043000000001,7384.5952
2018-08-11,6295.73,6185.79,6455.74,6109.03,4047850000.0,1.78,1.7950720405645493,7285.273666666667,7350.1139
2018-08-12,6322.69,6283.65,6409.85,6237.5,5665250000.0,0.62,0.428226750511862,7288.094999999999,7316.333199999999
2018-08-13,6297.57,6341.36,6537.05,6225.72,4083980000.0,-0.69,-0.3972992507935702,7288.8099999999995,7280.7274
2018-08-14,6199.71,6287.66,6287.94,5971.05,5301700000.0,-1.4,-1.5539327073776033,7283.479,7246.1765000000005
2018-08-15,6308.52,6221.42,6588.49,6221.42,4895450000.0,1.4,1.755082092549487,7269.0380000000005,7215.5316
