Date,Price,Open,High,Low,Vol.,Change %
6/9/2021,37345.12,33416.98,37537.37,32475.87,53972919008,11.75
6/10/2021,36702.6,37389.52,38334.32,35847.59,43576032854,-1.84
6/11/2021,37334.4,36697.03,37608.7,36044.45,38699736985,1.74
6/12/2021,35552.52,37340.14,37408.93,34728.19,37924228550,-4.79
6/13/2021,39097.86,35555.79,39322.78,34864.11,40669112838,9.96
6/14/2021,40218.48,39016.97,40978.36,38757.29,43148914673,3.08
6/15/2021,40406.27,40427.17,41295.27,39609.47,46420149185,-0.05
6/16/2021,38347.06,40168.69,40516.78,38176.04,39211635100,-4.53
6/17/2021,38053.5,38341.42,39513.67,37439.68,37096670047,-0.75
6/18/2021,35787.25,38099.48,38187.26,35255.86,36200887275,-6.07
6/19/2021,35615.87,35854.53,36457.8,34933.06,31207279719,-0.67
6/20/2021,35698.3,35563.14,36059.48,33432.07,36664034054,0.38
6/21/2021,31676.69,35641.14,35721.64,31295.94,52809038594,-11.12
6/22/2021,32505.66,31622.38,33292.45,28893.62,58964353058,2.79
6/23/2021,33723.03,32515.71,34753.41,31772.63,46317108925,3.71
6/24/2021,34662.44,33682.8,35228.85,32385.21,33123368116,2.91
6/25/2021,31637.78,34659.11,35487.25,31350.88,40230904226,-8.72
6/26/2021,32186.28,31594.66,32637.59,30184.5,38585385521,1.87
6/27/2021,34649.64,32287.52,34656.13,32071.76,35511640894,7.32
6/28/2021,34434.34,34679.12,35219.89,33902.07,33892523752,-0.71
6/29/2021,35867.78,34475.56,36542.11,34252.48,37901460044,4.04
6/30/2021,35040.84,35908.39,36074.76,34086.15,34059036099,-2.42
7/1/2021,33572.12,35035.98,35035.98,32883.78,37838957079,-4.18
7/2/2021,33897.05,33549.6,33939.59,32770.68,38728974942,1.04
7/3/2021,34668.55,33854.42,34909.26,33402.7,24383958643,2.4
7/4/2021,35287.78,34665.57,35937.57,34396.48,24924307911,1.79
7/5/2021,33746,35284.34,35284.34,33213.66,26721554282,-4.36
7/6/2021,34235.2,33723.51,35038.54,33599.92,26501259870,1.52
7/7/2021,33855.33,34225.68,34997.66,33839.29,24796027477,-1.08
7/8/2021,32877.37,33889.61,33907.91,32133.18,29910396946,-2.99
7/9/2021,33798.01,32861.67,34042.29,32318.88,27436021028,2.85
7/10/2021,33520.52,33811.24,34209.07,33116.01,22971873468,-0.86
7/11/2021,34240.19,33509.08,34584.7,33346.74,20108729370,2.18
7/12/2021,33155.85,34254.02,34592.16,32697.31,24321499537,-3.21
7/13/2021,32702.03,33125.47,33327.1,32261.42,19120856669,-1.28
7/14/2021,32822.35,32723.85,33061.4,31639.12,21376531210,0.3
7/15/2021,31780.73,32827.88,33159.64,31175.71,21300524237,-3.19
7/16/2021,31421.54,31841.55,32218.41,31100.67,23699476918,-1.32
7/17/2021,31533.07,31397.31,31935.95,31223.99,18895018942,0.43
7/18/2021,31796.81,31533.88,32399,31215.49,18787986667,0.83
7/19/2021,30817.83,31800.01,31885.86,30563.73,20434789545,-3.09
7/20/2021,29807.35,30838.29,31006.19,29360.96,23148267245,-3.34
7/21/2021,32110.69,29796.29,32752.33,29526.18,28203024559,7.77
7/22/2021,32313.11,32138.87,32576.4,31745.3,19555230518,0.54
7/23/2021,33581.55,32305.96,33581.55,32057.89,22552046192,3.95
7/24/2021,34292.45,33593.73,34490.39,33424.86,21664706865,2.08
7/25/2021,35350.19,34290.29,35364.93,33881.84,20856685287,3.09
7/26/2021,37337.54,35384.03,40499.68,35287.31,51022126212,5.52
7/27/2021,39406.94,37276.04,39406.94,36441.73,35097370560,5.72
7/28/2021,39995.91,39503.19,40816.07,38862.44,38702404695,1.25
7/29/2021,40008.42,39995.45,40593.07,39352.06,27167146027,0.03
7/30/2021,42235.55,40027.48,42235.55,38397.36,33072782960,5.52
7/31/2021,41626.2,42196.3,42231.45,41110.83,25802845343,-1.35
8/1/2021,39974.89,41460.84,42541.68,39540.94,26688438115,-3.58
8/2/2021,39201.95,39907.26,40419.18,38746.35,25595265436,-1.77
8/3/2021,38152.98,39178.4,39750.03,37782.05,26189830450,-2.62
8/4/2021,39747.5,38213.33,39952.3,37589.16,25372562724,4.01
8/5/2021,40869.55,39744.52,41341.93,37458,35185031017,2.83
8/6/2021,42816.5,40865.87,43271.66,39932.18,38226483046,4.77
8/7/2021,44555.8,42832.8,44689.86,42618.57,40030862141,4.02
8/8/2021,43798.12,44574.44,45282.35,43331.91,36302664750,-1.74
8/9/2021,46365.4,43791.93,46456.83,42848.69,38734079049,5.88
8/10/2021,45585.03,46280.85,46637.99,44705.55,33546019517,-1.5
8/11/2021,45593.64,45599.7,46735.63,45351.71,34319709073,-0.01
8/12/2021,44428.29,45576.88,46228.91,43861.45,33723620826,-2.52
8/13/2021,47793.32,44439.69,47831.98,44282.42,31744259539,7.55
8/14/2021,47096.95,47810.69,48098.68,46177.63,31211354442,-1.49
8/15/2021,47047,47096.67,47357.11,45579.59,30988958446,-0.11
8/16/2021,46004.48,47019.96,47998.1,45700.32,32776876610,-2.16
8/17/2021,44695.36,45936.46,47139.57,44512.42,33451362600,-2.7
8/18/2021,44801.19,44686.75,45952.06,44364.03,32194123075,0.26
8/19/2021,46717.58,44741.88,46970.76,43998.32,37204312299,4.42
8/20/2021,49339.18,46723.12,49342.15,46650.71,34706867452,5.6
8/21/2021,48905.49,49327.07,49717.02,48312.2,40585205312,-0.85
8/22/2021,49321.65,48869.11,49471.61,48199.94,25370975378,0.93
8/23/2021,49546.15,49291.68,50482.08,49074.61,34305053719,0.52
8/24/2021,47706.12,49562.35,49878.77,47687.12,35361168834,-3.75
8/25/2021,48960.79,47727.26,49202.88,47163.61,32646349931,2.58
8/26/2021,46942.22,49002.64,49347.58,46405.78,32666549568,-4.2
8/27/2021,49058.67,46894.55,49112.79,46394.28,34511076995,4.61
8/28/2021,48902.4,49072.59,49283.5,48499.24,28568103401,-0.35
8/29/2021,48829.83,48911.25,49644.11,47925.86,25889650240,-0.17
8/30/2021,47054.98,48834.85,48925.61,46950.27,31847007016,-3.64
8/31/2021,47166.69,47024.34,48189.55,46750.09,34730363427,0.3
9/1/2021,48847.03,47099.77,49111.09,46562.44,39139399125,3.71
9/2/2021,49327.72,48807.85,50343.42,48652.32,39508070319,1.07
9/3/2021,50025.38,49288.25,50982.27,48386.09,43206179619,1.5
9/4/2021,49944.62,50009.32,50545.58,49548.78,37471327794,-0.13
9/5/2021,51753.41,49937.86,51868.68,49538.6,30322676319,3.64
9/6/2021,52633.54,51769,52700.94,51053.68,38884105426,1.67
9/7/2021,46811.13,52660.48,52853.77,43285.21,65210059683,-11.11
9/8/2021,46091.39,46827.76,47334.05,44561.39,49007762488,-1.57
9/9/2021,46391.42,45774.74,47261.95,45669.74,38672657013,1.35
9/10/2021,44883.91,46396.66,47031.74,44344.48,39154666597,-3.26
9/11/2021,45201.46,44869.84,45969.29,44818.27,34499835245,0.74
9/12/2021,46063.27,45206.63,46364.88,44790.46,27881980161,1.89
9/13/2021,44963.07,46057.21,46598.68,43591.32,40969943253,-2.38
9/14/2021,47092.49,44960.05,47218.12,44752.33,38652152880,4.74
9/15/2021,48176.35,47098,48450.47,46773.33,30484496466,2.29
9/16/2021,47783.36,48158.91,48486.83,47079.56,31764293754,-0.78
9/17/2021,47267.52,47771,48160.92,46832.52,28727713711,-1.05
9/18/2021,48278.36,47273.53,48791.78,47087.29,28575630451,2.13
9/19/2021,47260.22,48268.86,48328.37,46919.8,26967722648,-2.09
9/20/2021,42843.8,47261.41,47328.2,42598.91,43909845642,-9.35
9/21/2021,40693.68,43012.23,43607.61,39787.61,48701090088,-5.39
9/22/2021,43574.51,40677.95,43978.62,40625.63,38139709246,7.12
9/23/2021,44895.1,43560.3,44942.18,43109.34,34244064430,3.06
9/24/2021,42839.75,44894.3,45080.49,40936.56,42839345714,-4.58
9/25/2021,42716.59,42840.89,42996.26,41759.92,31604717236,-0.29
9/26/2021,43208.54,42721.63,43919.3,40848.46,30661222077,1.14
9/27/2021,42235.73,43234.18,44313.25,42190.63,30980029059,-2.31
9/28/2021,41034.54,42200.9,42775.14,40931.66,30214940550,-2.76
9/29/2021,41564.36,41064.98,42545.26,40829.67,30602359905,1.22
9/30/2021,43790.89,41551.27,44092.6,41444.58,31141681925,5.39
10/1/2021,48116.94,43816.74,48436.01,43320.02,42850641582,9.81
10/2/2021,47711.49,48137.47,48282.06,47465.5,30614346492,-0.88
10/3/2021,48199.95,47680.03,49130.69,47157.29,26638115879,1.09
10/4/2021,49112.9,48208.91,49456.78,47045,33383173002,1.88
10/5/2021,51514.81,49174.96,51839.98,49072.84,35873904236,4.76
10/6/2021,55361.45,51486.66,55568.46,50488.19,49034730168,7.53
10/7/2021,53805.98,55338.62,55338.62,53525.47,36807860413,-2.77
10/8/2021,53967.85,53802.14,55922.98,53688.05,34800873924,0.31
10/9/2021,54968.22,53929.78,55397.95,53735.14,32491211414,1.93
10/10/2021,54771.58,54952.82,56401.3,54264.26,39527792364,-0.33
10/11/2021,57484.79,54734.12,57793.04,54519.77,42637331698,5.03
10/12/2021,56041.06,57526.83,57627.88,54477.97,41083758949,-2.58
10/13/2021,57401.1,56038.26,57688.66,54370.97,41684252783,2.43
10/14/2021,57321.52,57372.83,58478.73,56957.07,36615791366,-0.09
10/15/2021,61593.95,57345.9,62757.13,56868.14,51780081801,7.41
10/16/2021,60892.18,61609.53,62274.48,60206.12,34250964237,-1.16
10/17/2021,61553.62,60887.65,61645.52,59164.47,29032367511,1.09
10/18/2021,62026.08,61548.8,62614.66,60012.76,38055562075,0.78
10/19/2021,64261.99,62043.16,64434.54,61622.93,40471196346,3.58
10/20/2021,65992.84,64284.59,66930.39,63610.68,40788955582,2.66
10/21/2021,62210.17,66002.23,66600.55,62117.41,45908121370,-5.75
10/22/2021,60692.27,62237.89,63715.02,60122.8,38434082775,-2.48
10/23/2021,61393.62,60694.63,61743.88,59826.52,26882546034,1.15
10/24/2021,60930.84,61368.34,61505.8,59643.34,27316183882,-0.71
10/25/2021,63039.82,60893.93,63729.32,60691.8,31064911614,3.52
10/26/2021,60363.79,63032.76,63229.03,59991.16,34878965587,-4.23
10/27/2021,58482.39,60352,61435.18,58208.19,43657076893,-3.1
10/28/2021,60622.14,58470.73,62128.63,58206.92,45257083247,3.68
10/29/2021,62227.96,60624.87,62927.61,60329.96,36856881767,2.64
10/30/2021,61888.83,62239.36,62330.14,60918.39,32157938616,-0.56
10/31/2021,61318.96,61850.49,62406.17,60074.33,32241199927,-0.86
11/1/2021,61004.41,61320.45,62419,59695.18,36150572843,-0.52
11/2/2021,63226.4,60963.25,64242.79,60673.05,37746665647,3.71
11/3/2021,62970.05,63254.34,63516.94,61184.24,36124731509,-0.45
11/4/2021,61452.23,62941.8,63123.29,60799.66,32615846901,-2.37
11/5/2021,61125.68,61460.08,62541.47,60844.61,30605102446,-0.54
11/6/2021,61527.48,61068.88,61590.68,60163.78,29094934221,0.75
11/7/2021,63326.99,61554.92,63326.99,61432.49,24726754302,2.88
11/8/2021,67566.83,63344.07,67673.74,63344.07,41125608330,6.67
11/9/2021,66971.83,67549.73,68530.34,66382.06,42357991721,-0.86
11/10/2021,64995.23,66953.34,68789.62,63208.11,48730828378,-2.92
11/11/2021,64949.96,64978.89,65579.02,64180.49,35880633236,-0.04
11/12/2021,64155.94,64863.98,65460.82,62333.91,36084893887,-1.09
11/13/2021,64469.53,64158.12,64915.68,63303.73,30474228777,0.49
11/14/2021,65466.84,64455.37,65495.18,63647.81,25122092191,1.57
11/15/2021,63557.87,65521.29,66281.57,63548.14,30558763548,-3
11/16/2021,60161.25,63721.2,63721.2,59016.34,46844335592,-5.59
11/17/2021,60368.01,60139.62,60823.61,58515.41,39178392930,0.38
11/18/2021,56942.14,60360.14,60948.5,56550.79,41388338699,-5.66
11/19/2021,58119.58,56896.13,58351.11,55705.18,38702407772,2.15
11/20/2021,59697.2,58115.08,59859.88,57469.73,30624264863,2.72
11/21/2021,58730.48,59730.51,60004.43,58618.93,26123447605,-1.67
11/22/2021,56289.29,58706.85,59266.36,55679.84,35036121783,-4.12
11/23/2021,57569.07,56304.55,57875.52,55632.76,37485803899,2.25
11/24/2021,56280.43,57565.85,57803.07,55964.22,36635566789,-2.23
11/25/2021,57274.68,57165.42,59367.97,57146.68,34284016248,0.19
11/26/2021,53569.77,58960.29,59183.48,53569.77,41810748221,-9.14
11/27/2021,54815.08,53736.43,55329.26,53668.36,30560857714,2.01
11/28/2021,57248.46,54813.02,57393.84,53576.73,28116886357,4.44
11/29/2021,57806.57,57291.91,58872.88,56792.53,32370840356,0.9
11/30/2021,57005.43,57830.11,59113.4,56057.28,36708594618,-1.43
12/1/2021,57229.83,56907.96,59041.68,56553.08,36858195307,0.57
12/2/2021,56477.82,57217.37,57349.23,55895.13,32379968686,-1.29
12/3/2021,53598.25,56509.16,57482.17,52496.59,39789134215,-5.15
12/4/2021,49200.7,53727.88,53904.68,42874.62,61385677469,-8.43
12/5/2021,49368.85,49201.52,49768.15,47857.5,37198201161,0.34
12/6/2021,50582.62,49413.48,50929.52,47281.04,37707308001,2.37
12/7/2021,50700.09,50581.83,51934.78,50175.81,33676814852,0.23
12/8/2021,50504.8,50667.65,51171.38,48765.99,28479699446,-0.32
12/9/2021,47672.12,50450.08,50797.16,47358.35,29603577251,-5.51
12/10/2021,47243.3,47642.14,50015.25,47023.7,30966005122,-0.84
12/11/2021,49362.51,47264.63,49458.21,46942.35,25775869261,4.44
12/12/2021,50098.34,49354.86,50724.87,48725.85,21939223599,1.51
12/13/2021,46737.48,50114.74,50205,45894.85,32166727776,-6.74
12/14/2021,46612.63,46709.82,48431.4,46424.5,34638619079,-0.21
12/15/2021,48896.72,48379.75,49473.96,46671.96,36541828520,1.07
12/16/2021,47665.43,48900.46,49425.57,47529.88,27268150947,-2.53
12/17/2021,46202.14,47653.73,48004.89,45618.21,32902725329,-3.05
12/18/2021,46848.78,46219.25,47313.83,45598.44,26098292690,1.36
12/19/2021,46707.02,46853.87,48089.66,46502.95,25154053861,-0.31
12/20/2021,46880.28,46707.06,47401.72,45579.81,30961902129,0.37
12/21/2021,48936.61,46886.08,49300.92,46698.77,27055803928,4.37
12/22/2021,48628.51,48937.1,49544.8,48450.94,24447979559,-0.63
12/23/2021,50784.54,48626.34,51332.34,48065.84,28223878108,4.44
12/24/2021,50822.2,50806.05,51814.03,50514.5,24367912228,0.03
12/25/2021,50429.86,50854.92,51176.6,50236.71,19030650914,-0.84
12/26/2021,50809.52,50428.69,51196.38,49623.11,20964372926,0.76
12/27/2021,50640.42,50802.61,51956.33,50499.47,24324345758,-0.32
12/28/2021,47588.86,50679.86,50679.86,47414.21,33430376883,-6.1
12/29/2021,46444.71,47623.87,48119.74,46201.5,30049226299,-2.48
12/30/2021,47178.12,46490.61,47879.96,46060.31,26686491018,1.48
12/31/2021,46306.45,47169.37,48472.53,45819.95,36974172400,-1.83
1/1/2022,47686.81,46311.75,47827.31,46288.48,24582667004,2.97
1/2/2022,47345.22,47680.93,47881.41,46856.94,27951569547,-0.7
1/3/2022,46458.12,47343.54,47510.73,45835.96,33071628362,-1.87
1/4/2022,45897.57,46458.85,47406.55,45752.46,42494677905,-1.21
1/5/2022,43569,45899.36,46929.05,42798.22,36851084859,-5.08
1/6/2022,43160.93,43565.51,43748.72,42645.54,30208048289,-0.93
1/7/2022,41557.9,43153.57,43153.57,41077.45,84196607520,-3.7
1/8/2022,41733.94,41561.46,42228.94,40672.28,28066355845,0.41
1/9/2022,41911.6,41734.73,42663.95,41338.16,21294384372,0.42
1/10/2022,41821.26,41910.23,42199.48,39796.57,32104232331,-0.21
1/11/2022,42735.86,41819.51,43001.16,41407.75,26327648900,2.19
1/12/2022,43949.1,42742.18,44135.37,42528.99,33499938689,2.82
1/13/2022,42591.57,43946.74,44278.42,42447.04,47691135082,-3.08
1/14/2022,43099.7,42598.87,43346.69,41982.62,23577403399,1.18
1/15/2022,43177.4,43101.9,43724.67,42669.04,18371348298,0.18
1/16/2022,43113.88,43172.04,43436.81,42691.02,17902097845,-0.13
1/17/2022,42250.55,43118.12,43179.39,41680.32,21690904261,-2.01
1/18/2022,42375.63,42250.07,42534.4,41392.21,22417209227,0.3
1/19/2022,41744.33,42374.04,42478.3,41242.91,23091543258,-1.49
1/20/2022,40680.42,41744.03,43413.02,40672.82,20382033940,-2.55
1/21/2022,36457.32,40699.61,41060.53,35791.43,43011992031,-10.42
1/22/2022,35030.25,36471.59,36688.81,34349.25,39714385405,-3.95
1/23/2022,36276.8,35047.36,36433.31,34784.97,26017975951,3.51
1/24/2022,36654.33,36275.73,37247.52,33184.06,41856658597,1.04
1/25/2022,36954,36654.8,37444.57,35779.43,26428189594,0.82
1/26/2022,36852.12,36950.52,38825.41,36374.91,31324598034,-0.27
1/27/2022,37138.23,36841.88,37148.32,35629.28,25041426629,0.8
1/28/2022,37784.33,37128.45,37952.88,36211.11,22238830523,1.77
1/29/2022,38138.18,37780.71,38576.26,37406.47,17194183075,0.95
1/30/2022,37917.6,38151.92,38266.34,37437.71,14643548444,-0.61
1/31/2022,38483.12,37920.28,38647.26,36733.57,20734730465,1.48
2/1/2022,38743.27,38481.77,39115.13,38113.66,20288500328,0.68
2/2/2022,36952.98,38743.71,38834.62,36832.73,19155189416,-4.62
2/3/2022,37154.6,36944.8,37154.6,36375.54,18591534769,0.57
2/4/2022,41500.88,37149.27,41527.79,37093.63,29412210792,11.71
2/5/2022,41441.16,41501.48,41847.16,41038.1,19652846215,-0.15
2/6/2022,42412.43,41441.12,42500.79,41244.91,16142097334,2.34
2/7/2022,43840.29,42406.78,44401.86,41748.16,28641855926,3.38
2/8/2022,44118.45,43854.65,45293.87,42807.84,33079398868,0.6
2/9/2022,44338.8,44096.7,44727.8,43232.97,23245887300,0.55
2/10/2022,43565.11,44347.8,45661.17,43402.81,32142048537,-1.76
2/11/2022,42407.94,43571.13,43810.83,42114.54,26954925781,-2.67
2/12/2022,42244.47,42412.3,42992.55,41852.57,18152390304,-0.4
2/13/2022,42197.52,42236.57,42693.05,41950.94,14741589015,-0.09
2/14/2022,42586.92,42157.4,42775.78,41681.96,20827783012,1.02
2/15/2022,44575.2,42586.46,44667.22,42491.04,22721659051,4.67
2/16/2022,43961.86,44578.28,44578.28,43456.69,19792547657,-1.38
2/17/2022,40538.01,43937.07,44132.97,40249.37,26246662813,-7.74
2/18/2022,40030.98,40552.13,40929.15,39637.62,23310007704,-1.29
2/19/2022,40122.16,40026.02,40418.88,39713.06,13736557863,0.24
2/20/2022,38431.38,40118.1,40119.89,38112.81,18340576452,-4.2
2/21/2022,37075.28,38423.21,39394.44,36950.48,29280402798,-3.51
2/22/2022,38286.03,37068.77,38359.86,36488.93,25493150450,3.28
2/23/2022,37296.57,38285.28,39122.39,37201.82,21849073843,-2.58
2/24/2022,38332.61,37278.57,38968.84,34459.22,46383802093,2.83
2/25/2022,39214.22,38333.75,39630.32,38111.34,26545599159,2.3
2/26/2022,39105.15,39213.08,40005.35,38702.54,17467554129,-0.28
2/27/2022,37709.79,39098.7,39778.94,37268.98,23450127612,-3.55
2/28/2022,43193.23,37706,43760.46,37518.21,35690014104,14.55
3/1/2022,44354.64,43194.5,44793.6,42952.59,32479047645,2.69
3/2/2022,43924.12,44357.62,45077.58,43432.85,29183112630,-0.98
3/3/2022,42451.79,43925.2,44021.58,41914.75,24967782593,-3.35
3/4/2022,39137.61,42458.14,42479.61,38805.85,28516271427,-7.82
3/5/2022,39400.59,39148.45,39566.34,38777.04,16975917450,0.64
3/6/2022,38419.98,39404.2,39640.18,38211.65,19745229902,-2.5
3/7/2022,38062.04,38429.3,39430.23,37260.2,28546143503,-0.96
3/8/2022,38737.27,38059.9,39304.44,37957.39,25776583476,1.78
3/9/2022,41982.93,38742.82,42465.67,38706.09,32284121034,8.36
3/10/2022,39437.46,41974.07,42004.73,38832.94,31078064711,-6.04
3/11/2022,38794.97,39439.97,40081.68,38347.43,26364890465,-1.64
3/12/2022,38904.01,38794.46,39308.6,38772.54,14616450657,0.28
3/13/2022,37849.66,38884.73,39209.35,37728.14,17300745310,-2.66
3/14/2022,39666.75,37846.32,39742.5,37680.73,24322159070,4.81
3/15/2022,39338.79,39664.25,39794.63,38310.21,23934000868,-0.82
3/16/2022,41143.93,39335.57,41465.45,39022.35,39616916192,4.6
3/17/2022,40951.38,41140.84,41287.54,40662.87,22009601093,-0.46
3/18/2022,41801.16,40944.84,42195.75,40302.4,34421564942,2.09
3/19/2022,42190.65,41794.65,42316.55,41602.67,19664853187,0.95
3/20/2022,41247.82,42191.41,42241.16,41004.76,20127946682,-2.24
3/21/2022,41078,41246.13,41454.41,40668.04,24615543271,-0.41
3/22/2022,42358.81,41074.11,43124.71,40948.28,32004652376,3.13
3/23/2022,42892.96,42364.38,42893.51,41877.51,25242943069,1.25
3/24/2022,43960.93,42886.65,44131.86,42726.16,31042992291,2.5
3/25/2022,44348.73,43964.55,44999.49,43706.29,30574413034,0.87
3/26/2022,44500.83,44349.86,44736,44166.27,16950455995,0.34
3/27/2022,46820.49,44505.36,46827.55,44437.29,28160889722,5.2
3/28/2022,47128,46821.85,48086.84,46690.2,36362175703,0.65
3/29/2022,47465.73,47100.44,48022.29,47100.44,31397059069,0.78
3/30/2022,47062.66,47456.9,47655.15,46746.21,29333883962,-0.83
3/31/2022,45538.68,47062.15,47512.03,45390.54,33327427106,-3.24
4/1/2022,46281.64,45554.16,46616.24,44403.14,38162644287,1.6
4/2/2022,45868.95,46285.5,47028.28,45782.51,29336594194,-0.9
4/3/2022,46453.57,45859.13,47313.48,45634.11,25414397610,1.3
4/4/2022,46622.68,46445.27,46791.09,45235.82,32499785455,0.38
4/5/2022,45555.99,46624.51,47106.14,45544.81,29640604055,-2.29
4/6/2022,43206.74,45544.36,45544.36,43193.95,39393395788,-5.13
4/7/2022,43503.85,43207.5,43860.7,42899.91,26101973106,0.69
4/8/2022,42287.66,43505.14,43903.02,42183.29,27215995394,-2.8
4/9/2022,42782.14,42282.08,42786.82,42183.25,16050772496,1.18
4/10/2022,42207.67,42781.09,43376.38,42021.21,17654475582,-1.34
4/11/2022,39521.9,42201.04,42424.59,39373.06,33949912166,-6.35
4/12/2022,40127.18,39533.71,40617.59,39388.33,30991500854,1.5
4/13/2022,41166.73,40123.57,41430.05,39712.75,27691105228,2.6
4/14/2022,39935.52,41160.22,41451.48,39695.75,24342001973,-2.98
4/15/2022,40553.46,39939.4,40617.72,39866.83,21756855753,1.54
4/16/2022,40424.48,40552.32,40633.68,40078.43,16833150693,-0.32
4/17/2022,39716.95,40417.78,40570.73,39620.89,19087633042,-1.73
4/18/2022,40826.21,39721.2,40986.32,38696.19,33705182072,2.78
4/19/2022,41502.75,40828.18,41672.96,40618.63,25303206547,1.65
4/20/2022,41374.38,41501.75,42126.3,40961.1,27819532341,-0.31
4/21/2022,40527.36,41371.52,42893.58,40063.83,35372786395,-2.04
4/22/2022,39740.32,40525.86,40777.76,39315.42,28011716745,-1.94
4/23/2022,39486.73,39738.72,39935.86,39352.2,16138021249,-0.63
4/24/2022,39469.29,39478.38,39845.93,39233.54,17964398167,-0.02
4/25/2022,40458.31,39472.61,40491.75,38338.38,35445730570,2.5
4/26/2022,38117.46,40448.42,40713.89,37884.98,34569088416,-5.76
4/27/2022,39241.12,38120.3,39397.92,37997.31,30981015184,2.94
4/28/2022,39773.83,39241.43,40269.46,38941.42,33903704907,1.36
4/29/2022,38609.82,39768.62,39887.27,38235.54,30882994649,-2.91
4/30/2022,37714.88,38605.86,38771.21,37697.94,23895713731,-2.31
5/1/2022,38469.09,37713.27,38627.86,37585.79,27002760110,2
5/2/2022,38529.33,38472.19,39074.97,38156.56,32922642426,0.15
5/3/2022,37750.45,38528.11,38630,37585.62,27326943244,-2.02
5/4/2022,39698.37,37748.01,39902.95,37732.06,36754404490,5.17
5/5/2022,36575.14,39695.75,39789.28,35856.52,43106256317,-7.86
5/6/2022,36040.92,36573.18,36624.36,35482.13,37795577489,-1.46
5/7/2022,35501.95,36042.5,36129.93,34940.82,24375896406,-1.5
5/8/2022,34059.27,35502.94,35502.94,33878.96,36763041910,-4.07
5/9/2022,30296.95,34060.02,34222.07,30296.95,63355494961,-11.05
5/10/2022,31022.91,30273.65,32596.31,29944.8,59811038817,2.47
5/11/2022,28936.36,31016.18,32013.4,28170.41,70388855818,-6.71
5/12/2022,29047.75,28936.73,30032.44,26350.49,66989173272,0.38
5/13/2022,29283.1,29030.91,30924.8,28782.33,42841124537,0.87
5/14/2022,30101.27,29285.64,30192.8,28702.91,28579868620,2.79
5/15/2022,31305.11,30098.59,31308.19,29527.74,25835372065,4.01
5/16/2022,29862.92,31304.38,31305.34,29251.88,32613897286,-4.6
5/17/2022,30425.86,29862.41,30694.49,29570.3,29101473475,1.89
5/18/2022,28720.27,30424.48,30618.72,28720.27,31285268319,-5.6
5/19/2022,30314.33,28720.36,30430.75,28708.96,33773447707,5.55
5/20/2022,29200.74,30311.12,30664.98,28793.61,30749382605,-3.66
5/21/2022,29432.23,29199.86,29588.87,29027.39,17274840442,0.8
5/22/2022,30323.72,29432.47,30425.86,29275.18,21631532270,3.03
5/23/2022,29098.91,30309.4,30590.59,28975.56,31483454557,-3.99
5/24/2022,29655.59,29101.12,29774.36,28786.59,26616506245,1.91
5/25/2022,29562.36,29653.13,30157.79,29384.95,27525063551,-0.31
5/26/2022,29267.22,29564.78,29834.16,28261.91,36774325352,-1.01
5/27/2022,28627.57,29251.14,29346.94,28326.61,36582005748,-2.13
5/28/2022,28814.9,28622.62,28814.9,28554.57,35519577634,0.67
5/29/2022,29445.96,29019.87,29498.01,28841.11,18093886409,1.47
5/30/2022,31726.39,29443.37,31949.63,29303.57,39277993274,7.75
5/31/2022,31792.31,31723.87,32249.86,31286.15,33538210634,0.22
6/1/2022,29799.08,31792.55,31957.29,29501.59,41135817341,-6.27
6/2/2022,30467.49,29794.89,30604.73,29652.71,29083562061,2.26
6/3/2022,29704.39,30467.81,30633.04,29375.69,26175547452,-2.51
6/4/2022,29832.91,29706.14,29930.56,29500.01,16588370958,0.43
6/5/2022,29906.66,29835.12,30117.74,29574.45,17264085441,0.24
6/6/2022,31370.67,29910.28,31693.29,29894.19,31947336829,4.88
6/7/2022,31155.48,31371.74,31489.68,29311.68,40770974039,-0.69
6/8/2022,30214.36,31151.48,31253.69,29944.4,30242059107,-3.01
6/9/2022,30112,30215.28,30609.31,30020.27,21692004719,-0.34
6/10/2022,29083.8,30110.33,30245.81,28978.15,29867476527,-3.41
6/11/2022,28360.81,29084.67,29401.92,28236.21,27246574439,-2.49
6/12/2022,26762.65,28373.51,28502.69,26762.65,34163220274,-5.68
6/13/2022,22487.39,26737.58,26795.59,22141.26,68204556440,-15.9
6/14/2022,22206.79,22487.99,23018.95,20950.82,50913575242,-1.25
6/15/2022,22572.84,22196.73,22642.67,20178.38,54912007015,1.69
6/16/2022,20381.65,22576.3,22868.92,20265.23,31183975654,-9.72
6/17/2022,20471.48,20385.72,21243.31,20326.52,27132421514,0.42
6/18/2022,19017.64,20473.43,20736.04,17708.62,42009436760,-7.11
6/19/2022,20553.27,19010.9,20683.82,18067.15,35329942625,8.11
6/20/2022,20599.54,20553.37,20913.32,19689.17,30818458597,0.22
6/21/2022,20710.6,20594.29,21620.63,20415.06,28970212744,0.56
6/22/2022,19987.03,20719.41,20835.75,19848.08,28574793478,-3.53
6/23/2022,21085.88,19986.61,21135.76,19950.12,26188097173,5.5
6/24/2022,21231.66,21084.65,21472.92,20777.51,24957784918,0.7
6/25/2022,21502.34,21233.61,21520.91,20964.59,18372538715,1.27
6/26/2022,21027.29,21496.49,21783.72,21016.27,18027170497,-2.18
6/27/2022,20735.48,21028.24,21478.09,20620.2,20965695707,-1.39
